,Neutrophils,Monocytes,CD4
17:39764407:-,0.2503519863771278,0.2373977110979031,200.6604489192403
17:39764418:-,0.2503519863771278,0.2373977110979031,200.6604489192403
17:42702335:-,101.48425115593996,70.10974364010094,146.55119526650975
17:43218105:+,1.7880880708847684,19.65502839987384,5.881590375143928
17:440932:-,248.6176928698491,134.3476397316211,135.32700781106556
17:441919:-,248.6176928698491,134.3476397316211,135.32700781106556
17:441981:-,248.6176928698491,134.3476397316211,135.32700781106556
17:441991:-,248.6176928698491,134.3476397316211,135.32700781106556
17:48121400:+,78.96815591945693,40.21821196769592,22.37729851904273
17:49831007:+,63.80978586199936,94.417698098212,116.14219512169826
17:56891473:-,569.5538089698973,166.98046415124523,78.00821254454017
17:63694744:+,339.21639863633754,423.49217104933336,142.9065932219692
17:64321539:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64321638:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64321677:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64322853:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64322879:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64322885:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64322886:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64322996:-,1210.5675596162907,827.9967939418625,41.38680762814645
17:64468388:+,7.792757871850018,33.50426213628024,0.0496221214650443
17:6774884:+,252.09247882303504,176.61289373027705,184.81137055471265
17:7246055:-,86.14085275989774,152.29537950221578,107.96986212473573
17:75889325:-,0.9546359171262926,18.36042265586764,41.02168957612634
17:75889857:-,0.9546359171262926,18.36042265586764,41.02168957612634
17:75890130:-,0.9546359171262926,18.36042265586764,41.02168957612634
17:75943360:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75943521:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75943995:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944038:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944149:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944151:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944358:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944793:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944836:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944850:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75944877:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75945012:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75945017:-,191.3020215004429,43.06327971060289,23.411852871808023
17:75945026:-,191.3020215004429,43.06327971060289,23.411852871808023
17:78109578:-,94.22427294676046,174.2798420692281,933.5249346777364
17:78110521:-,94.22427294676046,174.2798420692281,933.5249346777364
17:7911910:+,88.38126102902663,176.784393199598,970.0644001669588
17:81681339:-,6.488017786640671,15.796220726171804,36.31893587368183
17:81681365:-,6.488017786640671,15.796220726171804,36.31893587368183
17:8224975:-,65.03626703412858,47.56870942409837,432.8014155055212
18:32068939:+,3.4696364296792,38.13306792147,168.4098595194992
18:32068940:+,3.4696364296792,38.13306792147,168.4098595194992
18:32068983:+,3.4696364296792,38.13306792147,168.4098595194992
18:32069035:+,3.4696364296792,38.13306792147,168.4098595194992
18:32069053:+,3.4696364296792,38.13306792147,168.4098595194992
18:32069157:+,3.4696364296792,38.13306792147,168.4098595194992
18:32070101:+,3.4696364296792,38.13306792147,168.4098595194992
18:32070140:+,3.4696364296792,38.13306792147,168.4098595194992
18:32070205:+,3.4696364296792,38.13306792147,168.4098595194992
18:32071299:+,3.4696364296792,38.13306792147,168.4098595194992
18:32071398:+,3.4696364296792,38.13306792147,168.4098595194992
18:32071973:+,3.4696364296792,38.13306792147,168.4098595194992
18:32072115:+,3.4696364296792,38.13306792147,168.4098595194992
18:32072155:+,3.4696364296792,38.13306792147,168.4098595194992
18:58753332:+,14.1963625331564,75.66670999284514,218.0684191132806
19:10930129:+,2.538910849637717,7.171576351623887,15.510220346580772
19:12079390:+,0.001,0.001,0.001
19:12080806:+,0.001,0.001,0.001
19:12670968:-,0.001,0.001,0.001
19:12672568:-,0.001,0.001,0.001
19:13772619:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773028:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773040:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773047:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773059:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773147:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773191:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773205:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773361:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773384:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773416:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773757:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773912:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773924:+,3.122888154825919,32.53934403280175,90.01408188474677
19:13773927:+,3.122888154825919,32.53934403280175,90.01408188474677
19:14610598:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610605:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610618:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610684:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610685:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610717:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610740:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610781:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610788:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14610794:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611400:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611690:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611729:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611737:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611746:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611791:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14611805:+,10.519097258060407,0.8576959793355322,0.0754703459445466
19:14734291:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734323:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734348:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734350:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734437:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734608:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734644:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734650:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734663:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734668:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734701:-,488.264779753237,167.7642273606116,3.989684813714314
19:14734717:-,488.264779753237,167.7642273606116,3.989684813714314
19:15661100:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661101:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661114:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661150:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661157:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661206:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661211:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15661251:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:15662215:+,537.0456305736229,2.6207513342445328,0.1657082853648184
19:17552139:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552177:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552178:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552212:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552261:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552278:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552352:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552370:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552400:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552437:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552438:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552485:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552652:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552661:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552674:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552675:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552680:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552683:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552777:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552817:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552828:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17552838:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17553031:+,2.4899991966660413,1.2619695770781356,0.7058436693923675
19:17825711:-,479.9127465674949,80.13916847365141,422.3236883616942
19:17826308:-,479.9127465674949,80.13916847365141,422.3236883616942
19:17826378:-,479.9127465674949,80.13916847365141,422.3236883616942
19:18149698:+,357.3764383535367,98.83829795799711,104.16767011652976
19:18173936:+,0.0868845211453171,2.7992494210485184,0.001
19:18177740:+,0.0868845211453171,2.7992494210485184,0.001
19:18365365:+,12.637994632484755,59.20219338406345,46.79742522395957
19:18366898:+,12.637994632484755,59.20219338406345,46.79742522395957
19:18368011:+,12.637994632484755,59.20219338406345,46.79742522395957
19:18368074:+,12.637994632484755,59.20219338406345,46.79742522395957
19:19177384:-,24.20099560055891,18.721114905503867,14.355520762521842
19:19177394:-,24.20099560055891,18.721114905503867,14.355520762521842
19:19681494:+,11.37860573268437,5.292158009423448,124.12567088372276
19:19681646:+,11.37860573268437,5.292158009423448,124.12567088372276
19:19682267:+,11.37860573268437,5.292158009423448,124.12567088372276
19:19682923:+,11.37860573268437,5.292158009423448,124.12567088372276
19:20198687:+,28.18402404894138,1.5404242460264248,7.888511890690156
19:20198783:+,28.18402404894138,1.5404242460264248,7.888511890690156
19:20199510:+,28.18402404894138,1.5404242460264248,7.888511890690156
19:2072922:-,743.2892393804856,338.6064937534507,112.3459835170963
19:2072971:-,743.2892393804856,338.6064937534507,112.3459835170963
19:21184264:+,11.096981480787829,15.498386898011894,43.51124901243778
19:2512165:-,27.96541747180653,6.504632518138164,12.508065972220098
19:3466357:+,54.92000947476231,53.71928889385804,44.634577426455365
19:35746747:+,25.934266260845927,18.776507918455437,7.777060944658725
19:38868138:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868225:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868387:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868429:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868459:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868509:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868521:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868549:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38868588:-,35.03661353977131,10.417987428735074,50.68254095722461
19:38869066:-,35.03661353977131,10.417987428735074,50.68254095722461
19:39426983:+,6.032401614305425,287.1507764091033,70.04986348302535
19:39427166:+,6.032401614305425,287.1507764091033,70.04986348302535
19:39427504:+,6.032401614305425,287.1507764091033,70.04986348302535
19:39427589:+,6.032401614305425,287.1507764091033,70.04986348302535
19:39427968:+,6.032401614305425,287.1507764091033,70.04986348302535
19:41323065:+,55.575425784917456,35.16455986824567,58.054915609519256
19:41871485:+,20.90815794778663,448.8906218705673,1555.2990155578614
19:41872625:+,20.90815794778663,448.8906218705673,1555.2990155578614
19:41872633:+,20.90815794778663,448.8906218705673,1555.2990155578614
19:41872642:+,20.90815794778663,448.8906218705673,1555.2990155578614
19:41872774:+,20.90815794778663,448.8906218705673,1555.2990155578614
19:4511817:+,98.0524947399704,1.331648404414069,2.5609428507793064
19:4522774:-,63.48320022747909,1.658384591661306,0.6869912608508526
19:4522826:-,63.48320022747909,1.658384591661306,0.6869912608508526
19:4523012:-,63.48320022747909,1.658384591661306,0.6869912608508526
19:4523035:-,63.48320022747909,1.658384591661306,0.6869912608508526
19:47321816:+,1819.1832337669732,778.5481936420138,1.2593769242916235
19:47342090:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47342098:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47342099:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47342104:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47342619:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47343547:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:47344199:+,258.4331821846347,34.23947260210115,1.2299365245881733
19:48249812:-,409.2511545133263,114.2347617209018,206.80690824353272
19:48249840:-,409.2511545133263,114.2347617209018,206.80690824353272
19:48255828:-,409.2511545133263,114.2347617209018,206.80690824353272
19:48255860:-,409.2511545133263,114.2347617209018,206.80690824353272
19:5151479:+,274.8799073156161,74.98877822066612,51.53543047171267
19:51518411:-,0.001,0.001,0.1053612428879194
19:51612339:-,296.916173016135,51.10639789285561,0.0754703459445466
19:51643652:-,188.66311856364575,202.10209857070657,0.1243155107243459
19:52839309:-,8.239145046241735,8.905765211460269,15.150581804293662
19:55389284:+,136.1611269622115,719.2607437909435,1635.4320665073574
19:55390413:+,136.1611269622115,719.2607437909435,1635.4320665073574
19:57757103:+,58.902158019904704,13.28474712811386,37.57909428774352
19:57843026:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57843226:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57843243:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57844421:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57844442:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57845109:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57845789:+,9.509075992290368,15.026504916867404,50.07285676222662
19:57860468:+,31.966977430464777,22.80774281654522,42.97544368403678
19:57861973:+,31.966977430464777,22.80774281654522,42.97544368403678
19:5909552:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5909553:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5909608:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5909618:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5909628:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5909649:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5910413:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5910657:+,3.774239193707812,13.52853412411934,42.338366900649966
19:5910723:+,3.774239193707812,13.52853412411934,42.338366900649966
19:9562242:-,0.8299389377935042,37.38395657091404,72.19471319364882
19:9562833:-,0.8299389377935042,37.38395657091404,72.19471319364882
19:9562853:-,0.8299389377935042,37.38395657091404,72.19471319364882
19:9562995:-,0.8299389377935042,37.38395657091404,72.19471319364882
19:9563661:-,0.8299389377935042,37.38395657091404,72.19471319364882
19:9563674:-,0.8299389377935042,37.38395657091404,72.19471319364882
1:10457994:-,1.4483883430725952,22.41750669352238,33.79221292730098
1:148102826:-,1.3346876573438309,12.88816016578653,22.603799180909142
1:149887303:-,10.13567357522685,1.8260999913336116,1.1149917961917473
1:149887583:+,1.7811142622285017,0.4310101276945143,0.0900096523196021
1:150731017:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731108:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731136:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731142:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731170:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731195:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731202:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731221:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731238:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731239:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731243:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731265:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731268:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731275:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731287:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731300:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731304:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731305:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731310:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731335:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731343:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731361:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731383:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731385:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731936:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731941:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731966:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731971:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150731999:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732006:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732009:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732023:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732031:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732067:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732071:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732108:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732128:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732136:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732177:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732182:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732735:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732739:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732771:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732801:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732809:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732828:-,3160.0056241829,5196.464174204635,145.27318009539087
1:150732855:-,3160.0056241829,5196.464174204635,145.27318009539087
1:151121699:+,3.66319912256775,16.652394221467972,66.3134144739311
1:151124328:+,3.66319912256775,16.652394221467972,66.3134144739311
1:151871158:-,0.2214946232774674,2.840974368915921,108.83551748518444
1:15934353:+,264.4061622811578,213.7918000643457,221.52604292384845
1:160332453:-,87.05284448564923,192.0057803671503,101.2194264380086
1:160350196:+,183.6930470566823,237.13344784116248,83.01585413378844
1:160996510:-,143.6588109938836,37.98665389655692,14.91147290081936
1:160996560:-,143.6588109938836,37.98665389655692,14.91147290081936
1:160996561:-,143.6588109938836,37.98665389655692,14.91147290081936
1:160996582:-,143.6588109938836,37.98665389655692,14.91147290081936
1:160996682:-,143.6588109938836,37.98665389655692,14.91147290081936
1:160998025:-,0.4142381404919972,0.0967582322634342,0.6281440557339881
1:160998147:-,0.4142381404919972,0.0967582322634342,0.6281440557339881
1:161047799:-,844.4359387744504,495.80274625387926,488.2935327866329
1:1663537:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663567:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663581:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663585:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663591:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663608:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663634:-,42.71067534191896,48.08021115956233,140.88953919710485
1:1663740:-,42.71067534191896,48.08021115956233,140.88953919710485
1:17069157:-,704.5591696574855,120.96913984672524,0.0756986330452163
1:184791988:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184791994:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792044:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792053:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792094:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792139:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792177:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792215:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184792226:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793337:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793352:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793389:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793446:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793455:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:184793541:-,1834.4632469049648,74.72267336077638,62.492531256798046
1:204550605:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204550649:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204550768:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204552031:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204552193:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204552583:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204552595:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204555617:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204555677:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204555717:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204555821:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556404:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556419:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556450:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556462:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556471:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556512:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556519:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556558:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556584:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556652:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204556661:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557425:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557466:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557502:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557531:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557623:+,67.44854056012994,122.81544114515398,184.5012641317584
1:204557666:+,67.44854056012994,122.81544114515398,184.5012641317584
1:212816222:+,25.050913882152237,13.861628813305073,10.47509004225408
1:225846244:-,44.91068230637264,48.03091196323081,510.7695249097982
1:225983638:-,59.89569679220727,48.89378041697627,70.46069815556285
1:225983698:-,59.89569679220727,48.89378041697627,70.46069815556285
1:225984620:-,59.89569679220727,48.89378041697627,70.46069815556285
1:24537642:+,0.5628216424194267,18.138570682389343,534.7720008141346
1:24537828:+,0.5628216424194267,18.138570682389343,534.7720008141346
1:24538468:+,0.5628216424194267,18.138570682389343,534.7720008141346
1:24538697:+,0.5628216424194267,18.138570682389343,534.7720008141346
1:24538857:+,0.5628216424194267,18.138570682389343,534.7720008141346
1:26879110:-,11.378691984414306,20.527919671563524,44.8568435577992
1:28498857:+,3.9412767606885017,36.77246651727971,38.95166211423708
1:28499572:+,3.9412767606885017,36.77246651727971,38.95166211423708
1:35602075:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602147:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602150:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602182:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602215:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602564:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602608:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602629:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602723:-,17.55339685130958,97.18533194112806,61.69205266717048
1:35602768:-,17.55339685130958,97.18533194112806,61.69205266717048
1:3780492:-,18.438566152414754,40.71824077447918,61.93863965984328
1:37860921:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37860970:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37861027:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37861055:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37861065:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37861101:-,10.58533782666654,27.115792276622702,35.658430131092615
1:37862027:-,10.58533782666654,27.115792276622702,35.658430131092615
1:52823874:+,43.989026813026165,31.73552300327704,44.443641420372735
1:6522364:-,1.4951071910186124,17.299666845505513,65.23407376419875
1:66985111:+,128.94928733282606,61.8371805860349,115.13888247621524
1:66985165:+,128.94928733282606,61.8371805860349,115.13888247621524
1:89182619:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89182705:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89182751:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183643:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183685:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183695:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183803:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183838:-,107.0652082434521,80.09015165677737,121.17227899078028
1:89183865:-,107.0652082434521,80.09015165677737,121.17227899078028
1:9266897:+,27.441900357938927,100.45944177742513,92.0394652775248
20:20390866:-,137.3854087390504,54.91515643657173,71.13906058067982
20:36891631:-,126.28473106214878,760.0748554736676,486.4292972498051
20:36892531:-,126.28473106214878,760.0748554736676,486.4292972498051
20:36892555:-,126.28473106214878,760.0748554736676,486.4292972498051
20:36892573:-,126.28473106214878,760.0748554736676,486.4292972498051
20:37519160:-,21.31733627117325,44.55559140127059,59.91249648641454
20:37519169:-,21.31733627117325,44.55559140127059,59.91249648641454
20:37519232:-,21.31733627117325,44.55559140127059,59.91249648641454
20:3869565:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3869813:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3869839:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3869866:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3872210:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3872213:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3872376:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3872412:+,43.43535704212279,107.10640715415244,164.68019439920374
20:3928531:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928567:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928592:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928618:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928671:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928883:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928930:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928933:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928944:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928953:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928959:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3928985:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929065:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929232:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929281:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929291:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929316:-,377.3976864693663,57.335568806666544,13.78643547711265
20:3929346:-,377.3976864693663,57.335568806666544,13.78643547711265
